label,message,message_length,word_count,char_count,uppercase_count,uppercase_ratio,exclamation_count,question_count,has_currency,has_numbers,has_url,has_email,processed_message_stem,processed_message_lemma
ham,What time you think you'll have it? Need to know when I should be near campus,77,16,77,3,0.03896103896103896,0,1,0,0,0,0,time think youll need know near campu,time think youll need know near campus
spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",158,23,158,18,0.11392405063291139,0,0,1,1,0,0,dear matthew pleas call landlin complimentari lux tenerif holiday cash await collect ppm sae tc box skxh,dear matthew please call landline complimentary lux tenerife holiday cash await collection ppm sae tc box skxh
ham,Then dun wear jeans lor...,26,5,26,1,0.038461538461538464,0,0,0,0,0,0,dun wear jean lor,dun wear jean lor
ham,"Since when, which side, any fever, any vomitin.",47,8,47,1,0.02127659574468085,0,0,0,0,0,0,sinc side fever vomitin,since side fever vomitin
ham,K:)k.are you in college?,24,4,24,1,0.041666666666666664,0,1,0,0,0,0,kkare colleg,kkare college
spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",148,23,148,17,0.11486486486486487,1,0,1,1,0,0,urgent call landlin complimentari tenerif holiday cash await collect sae tc box ppm,urgent call landline complimentary tenerife holiday cash await collection sae tc box ppm
ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,133,26,133,6,0.045112781954887216,0,0,0,0,0,0,better made friday stuf like pig yesterday feel bleh least writh pain kind bleh,better made friday stuffed like pig yesterday feel bleh least writhing pain kind bleh
ham,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),126,25,126,4,0.031746031746031744,1,0,0,0,0,0,sell well ton coin sell coin someon thru paypal voila money back life pocket,sell well ton coin sell coin someone thru paypal voila money back life pocket
ham,Theyre doing it to lots of places. Only hospitals and medical places are safe.,78,14,78,2,0.02564102564102564,0,0,0,0,0,0,lot place hospit medic place safe,lot place hospital medical place safe
spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),132,24,132,13,0.09848484848484848,1,1,0,1,0,0,get touch folk wait compani text back name age opt enjoy commun psm,getting touch folk waiting company text back name age opt enjoy community psms
ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,116,24,116,2,0.017241379310344827,0,0,0,0,0,0,also ive sorta blown coupl time recent rather text blue look weed,also ive sorta blown couple time recently rather text blue looking weed
ham,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",221,43,221,3,0.013574660633484163,0,0,0,0,0,0,sent score sopha secondari applic school think think appli research cost also contact joke ogunrind school one less expens one,sent score sophas secondary application school think thinking applying research cost also contact joke ogunrinde school one less expensive one
ham,I cant wait to see you! How were the photos were useful? :),59,13,59,2,0.03389830508474576,1,1,0,0,0,0,wait see photo use,wait see photo useful
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,137,24,137,14,0.10218978102189781,0,0,0,1,0,0,cashbal current pound maxim cashin send pmsg box tcrw,cashbalance currently pound maximize cashin send pmsg box tcrw
ham,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ,143,29,143,2,0.013986013986013986,0,1,0,0,0,0,hey book sat alreadi lesson go keep sat night free need meet confirm lodg,hey booked sat already lesson going keep sat night free need meet confirm lodging
ham,Chk in ur belovd ms dict,24,6,24,1,0.041666666666666664,0,0,0,0,0,0,chk belovd dict,chk belovd dict
ham,Is that what time you want me to come?,38,9,38,1,0.02631578947368421,0,1,0,0,0,0,time want come,time want come
ham,"Awesome, lemme know whenever you're around",42,6,42,1,0.023809523809523808,0,0,0,0,0,0,awesom lem know whenev your around,awesome lem know whenever youre around
ham,Shb b ok lor... Thanx...,24,5,24,2,0.08333333333333333,0,0,0,0,0,0,shb lor thanx,shb lor thanx
ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",157,26,157,15,0.09554140127388536,0,0,0,0,0,0,beauti truth graviti read care heart feel light someon feel heavi someon leav good night,beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf good night
ham,Also remember to get dobby's bowl from your car,47,9,47,1,0.02127659574468085,0,0,0,0,0,0,also rememb get dobbi bowl car,also remember get dobbys bowl car
spam,Filthy stories and GIRLS waiting for your,41,7,41,6,0.14634146341463414,0,0,0,0,0,0,filthi stori girl wait,filthy story girl waiting
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,122,27,122,4,0.03278688524590164,0,0,0,1,0,0,sorri messag yar lor poor thing one night tmr ull brand new room sleep,sorry message yar lor poor thing one night tmr ull brand new room sleep
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",126,24,126,2,0.015873015873015872,0,0,0,0,0,0,love isnt decis feel could decid love life would much simpler less magic,love isnt decision feeling could decide love life would much simpler less magical
ham,Welp apparently he retired,26,4,26,1,0.038461538461538464,0,0,0,0,0,0,welp appar retir,welp apparently retired
ham,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,114,25,114,3,0.02631578947368421,1,0,0,0,0,0,sort code acc bank natwest repli confirm ive sent right person,sort code acc bank natwest reply confirm ive sent right person
ham,Where @,7,2,7,1,0.14285714285714285,0,0,0,0,0,0,,
ham,U sure u can't take any sick time?,34,8,34,1,0.029411764705882353,0,1,0,0,0,0,sure cant take sick time,sure cant take sick time
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,156,27,156,23,0.14743589743589744,1,0,1,1,0,0,urgent tri contact today draw show prize guarante call land line claim validhr,urgent trying contact today draw show prize guaranteed call land line claim validhrs
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",92,16,92,2,0.021739130434782608,0,1,0,0,0,0,watch cartoon listen music amp eve templ amp church,watching cartoon listening music amp eve temple amp church
ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,90,16,90,3,0.03333333333333333,0,1,0,0,0,0,chad gymnast class wan take site say christian class full,chad gymnastics class wan take site say christian class full
ham,Are you this much buzy,22,5,22,1,0.045454545454545456,0,0,0,0,0,0,much buzi,much buzy
ham,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,85,18,85,1,0.011764705882352941,0,0,0,0,0,0,better still catch let ask sell ltgt,better still catch let ask sell ltgt
ham,I am not sure about night menu. . . I know only about noon menu,63,15,63,2,0.031746031746031744,0,0,0,0,0,0,sure night menu know noon menu,sure night menu know noon menu
ham,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,220,45,220,38,0.17272727272727273,0,1,0,0,0,0,want come backa beauti necklac token heart youthat give wife likingb seeno one give thatdont call mei wait till come,want come backa beautiful necklace token heart youthats give wife likingbe seeno one give thatdont call mei wait till come
ham,Are you willing to go for aptitude class.,41,8,41,1,0.024390243902439025,0,0,0,0,0,0,will aptitud class,willing aptitude class
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",60,14,60,1,0.016666666666666666,0,1,0,1,0,0,tri sort hous,trying sort house
ham,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",88,20,88,3,0.03409090909090909,0,1,0,1,0,0,yar lor wan hors race today mah eat earlier lor ate chicken rice,yar lor wan horse racing today mah eat earlier lor ate chicken rice
ham,"Haha awesome, omw back now then",31,6,31,1,0.03225806451612903,0,0,0,0,0,0,haha awesom omw back,haha awesome omw back
ham,Yup i thk so until e shop closes lor.,37,9,37,1,0.02702702702702703,0,0,0,0,0,0,yup thk shop close lor,yup thk shop close lor
ham,what is your account number?,28,5,28,0,0.0,0,1,0,0,0,0,account number,account number
ham,Eh u send wrongly lar...,24,5,24,1,0.041666666666666664,0,0,0,0,0,0,send wrongli lar,send wrongly lar
ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,118,28,118,3,0.025423728813559324,1,0,0,1,0,0,hey crap nite borin without boggi bore biatch thanx wait til nxt time ave,hey crap nite borin without boggy boring biatch thanx wait til nxt time ave
ham,Ok i shall talk to him,22,6,22,1,0.045454545454545456,0,0,0,0,0,0,shall talk,shall talk
ham,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,210,43,210,3,0.014285714285714285,0,0,0,0,0,0,hesit know second time weak like keep notebook eat day anyth chang day sure noth,hesitate know second time weakness like keep notebook eat day anything changed day sure nothing
ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,50,10,50,3,0.06,0,0,0,0,0,0,hey pay salari ltgt,hey pay salary ltgt
ham,Another month. I need chocolate weed and alcohol.,49,8,49,2,0.04081632653061224,0,0,0,0,0,0,anoth month need chocol weed alcohol,another month need chocolate weed alcohol
ham,If he started searching he will get job in few days.he have great potential and talent.,87,16,87,1,0.011494252873563218,0,0,0,0,0,0,start search get job daysh great potenti talent,started searching get job dayshe great potential talent
ham,Reckon need to be in town by eightish to walk from * carpark.,61,13,61,1,0.01639344262295082,0,0,0,0,0,0,reckon need town eightish walk carpark,reckon need town eightish walk carpark
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",141,22,141,7,0.04964539007092199,2,0,0,1,0,0,congrat mobil videophon call videochat wid mate play java game dload polyph music nolin rentl,congrats mobile videophones call videochat wid mate play java game dload polyph music noline rentl
ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,54,12,54,42,0.7777777777777778,0,0,0,0,0,0,look fuckin time fuck think,look fuckin time fuck think
ham,Yo guess what I just dropped,28,6,28,2,0.07142857142857142,0,0,0,0,0,0,guess drop,guess dropped
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes,49,9,49,1,0.02040816326530612,0,0,0,0,0,0,carlo say hell ltgt minut,carlos say hell ltgt minute
ham,I'm in office now . I will call you  &lt;#&gt;  min:),53,11,53,2,0.03773584905660377,0,0,0,0,0,0,offic call ltgt min,office call ltgt min
ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",145,30,145,6,0.041379310344827586,0,1,0,0,0,0,geeee miss alreadi know think fuck cant wait till next year togeth love kiss,geeee miss already know think fuck cant wait till next year together loving kiss
ham,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",160,26,160,2,0.0125,0,0,0,1,0,0,yun ahth ubi one say wan call tomorrowcal look ireneer got bu ubi cresubi tech parkph wkg daysèn,yun ahthe ubi one say wan call tomorrowcall look ireneere got bus ubi cresubi tech parkph wkg daysèn
ham,Ugh. Gotta drive back to sd from la. My butt is sore.,53,12,53,3,0.05660377358490566,0,0,0,0,0,0,ugh got drive back butt sore,ugh got drive back butt sore
ham,26th OF JULY,12,3,12,6,0.5,0,0,0,1,0,0,juli,july
ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,142,30,142,2,0.014084507042253521,2,1,0,1,0,0,relax time ever get everi day parti good night get home tomorrow ish,relaxing time ever get every day party good night get home tomorrow ish
ham,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,71,16,71,2,0.028169014084507043,0,0,0,0,0,0,wan come come lor din stripe skirt,wan come come lor din stripe skirt
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,129,25,129,10,0.07751937984496124,0,0,0,0,0,0,xma stori peac xma messag love xma miracl jesu hav bless month ahead amp wish merri xma,xmas story peace xmas message love xmas miracle jesus hav blessed month ahead amp wish merry xmas
